feature,valor,abs_valor
Q012_B,0.08898069291504533,0.08898069291504533
NO_MUNICIPIO_ESC_Três Rios,0.08833707951978399,0.08833707951978399
CO_MUNICIPIO_ESC_3306008.0,0.08833707951978399,0.08833707951978399
NO_MUNICIPIO_ESC_Sumidouro,-0.08814279618078541,0.08814279618078541
CO_MUNICIPIO_ESC_3305703.0,-0.08814279618078541,0.08814279618078541
NO_MUNICIPIO_ESC_Porciúncula,-0.08734999092563112,0.08734999092563112
CO_MUNICIPIO_ESC_3304102.0,-0.08734999092563112,0.08734999092563112
CO_MUNICIPIO_ESC_3301207.0,0.08667286962343126,0.08667286962343126
NO_MUNICIPIO_ESC_Carmo,0.08667286962343126,0.08667286962343126
CO_MUNICIPIO_PROVA_3300407,0.08655980250976034,0.08655980250976034
NO_MUNICIPIO_PROVA_Barra Mansa,0.08655980250976034,0.08655980250976034
NO_MUNICIPIO_ESC_Nova Iguaçu,0.0863945018584469,0.0863945018584469
CO_MUNICIPIO_ESC_3303500.0,0.0863945018584469,0.0863945018584469
NO_MUNICIPIO_PROVA_Casimiro de Abreu,-0.0863168671637298,0.0863168671637298
CO_MUNICIPIO_PROVA_3301306,-0.0863168671637298,0.0863168671637298
NO_MUNICIPIO_ESC_Niterói,0.08562697009392473,0.08562697009392473
CO_MUNICIPIO_ESC_3303302.0,0.08562697009392473,0.08562697009392473
TP_DEPENDENCIA_ADM_ESC_4.0,-0.08550167455435324,0.08550167455435324
NO_MUNICIPIO_PROVA_São João de Meriti,-0.0844345678793904,0.0844345678793904
